CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15609217,Surname_9217,506,Germany,Male,42,4,54003.033366932075,2,1,1,69835.08683921231,0
15609218,Surname_9218,771,Germany,Male,56,0,64936.22945073238,2,0,0,73654.92907772226,0
15609219,Surname_9219,600,Germany,Male,21,7,216822.66499312196,4,0,0,96493.16945958593,0
15609220,Surname_9220,715,Germany,Male,20,5,177565.4847786484,1,1,1,16014.563522906084,0
15609221,Surname_9221,446,France,Female,51,9,138083.11452507478,4,0,0,198362.308574437,0
15609222,Surname_9222,367,Spain,Male,27,9,5235.255443826442,4,0,0,98890.07148327018,0
15609223,Surname_9223,676,Germany,Male,44,1,205299.0907820759,3,0,1,157261.41569035713,0
15609224,Surname_9224,798,Spain,Male,18,1,138115.90794666365,1,1,0,40055.014377837244,1
15609225,Surname_9225,732,Spain,Male,61,9,156835.10885533734,1,1,0,125750.14901723887,0
15609226,Surname_9226,446,France,Male,69,4,16411.670638435073,3,0,1,82524.47421728939,1
15609227,Surname_9227,350,France,Male,42,6,203712.51215134593,2,1,1,179086.04403323765,0
15609228,Surname_9228,565,Spain,Male,91,8,208007.02767264712,1,0,0,187182.38816708524,0
15609229,Surname_9229,481,France,Male,82,8,220835.50219510164,1,0,1,128715.24690962417,0
15609230,Surname_9230,609,Germany,Female,28,10,132022.37325046226,4,1,1,21578.032237947627,0
15609231,Surname_9231,474,France,Female,85,5,98511.12246688436,3,1,0,98655.60765185095,0
15609232,Surname_9232,431,France,Female,32,1,18261.58298554223,4,0,1,13216.629351784519,1
15609233,Surname_9233,632,France,Male,74,5,48471.265810732664,2,0,1,108422.25872273851,0
15609234,Surname_9234,520,Spain,Male,91,0,56392.22261224236,4,0,0,105269.23400206551,1
15609235,Surname_9235,408,Germany,Female,81,10,15672.491052955622,2,0,1,89279.92080942569,0
15609236,Surname_9236,381,Germany,Female,28,10,38593.79304866126,1,1,0,74031.44169793482,0
15609237,Surname_9237,510,Spain,Female,37,1,221700.88072254125,3,1,0,120003.32689143044,0
15609238,Surname_9238,633,France,Female,47,2,136350.64125599706,4,1,1,43590.05143288644,0
15609239,Surname_9239,455,France,Male,27,4,191122.82124522806,4,1,0,15001.743871188199,0
15609240,Surname_9240,454,Spain,Female,71,9,68755.95752024539,1,0,1,159472.19225527413,0
15609241,Surname_9241,788,Spain,Male,75,0,33649.532960875586,2,0,0,159262.5404065163,0
15609242,Surname_9242,577,France,Female,46,9,93313.45782186135,1,1,0,120086.28339421349,0
15609243,Surname_9243,537,Spain,Male,18,4,198246.29759267668,3,0,1,167716.77805499604,0
15609244,Surname_9244,419,Spain,Male,75,4,74332.82689507875,4,1,1,107459.4501816726,0
15609245,Surname_9245,667,France,Male,38,3,51133.72304373881,1,0,1,11244.035271991706,0
15609246,Surname_9246,813,France,Male,32,2,5599.277262680419,2,1,1,38172.6610888776,1
15609247,Surname_9247,639,Spain,Female,84,6,156002.7989130942,4,1,0,97318.10834479508,0
15609248,Surname_9248,436,France,Male,50,10,108955.44214594233,3,0,0,173832.26387533973,0
15609249,Surname_9249,719,France,Male,55,6,64689.19713793647,4,1,1,52860.60402088118,0
15609250,Surname_9250,711,Spain,Female,36,0,129938.53853534568,3,1,0,16468.5329509009,0
15609251,Surname_9251,821,France,Female,21,6,175155.99973110107,3,1,1,88375.43354441991,0
15609252,Surname_9252,405,France,Female,75,2,61866.70345413689,3,0,1,22677.11046246045,0
15609253,Surname_9253,462,France,Female,87,2,152192.65472354696,4,0,0,114581.19236215207,0
15609254,Surname_9254,362,Germany,Male,29,5,65038.215146202616,3,1,0,20568.034441008916,0
15609255,Surname_9255,789,Germany,Female,34,5,246665.2169711526,4,1,1,13159.18818294423,1
15609256,Surname_9256,367,France,Male,18,10,183097.56770950195,1,1,0,189217.11720538273,0
15609257,Surname_9257,531,France,Female,31,3,150664.53632633935,3,0,1,136406.20858993917,1
15609258,Surname_9258,810,Germany,Male,19,4,43082.692137588754,2,1,1,32702.81165666181,1
15609259,Surname_9259,462,Spain,Female,21,2,146598.47242748734,4,0,1,115680.09384455596,0
15609260,Surname_9260,578,Spain,Female,83,2,200114.0195391162,3,1,1,59092.874242442,0
15609261,Surname_9261,520,France,Female,63,8,184276.8449550204,2,0,0,154606.05864905842,0
15609262,Surname_9262,644,Germany,Female,67,4,194506.29951184723,4,1,0,164697.78734058028,0
15609263,Surname_9263,538,Spain,Male,77,0,79449.89876920867,2,1,0,106445.23078229131,1
15609264,Surname_9264,775,Spain,Female,69,8,82065.89232313973,2,1,1,87803.97204208194,0
15609265,Surname_9265,814,Germany,Male,65,9,134720.99025422317,2,1,1,70267.24992078071,0
15609266,Surname_9266,428,France,Male,56,5,69664.51003241414,2,0,1,16239.610833589824,0
15609267,Surname_9267,495,Spain,Female,87,8,28253.282847445244,1,1,1,116537.8247787503,0
15609268,Surname_9268,756,France,Female,77,10,115280.47109427328,2,1,0,106696.13267797497,0
15609269,Surname_9269,531,France,Male,47,6,481.04422076608586,2,0,1,50474.720416687494,0
15609270,Surname_9270,848,Germany,Male,44,10,190189.57468492794,2,0,1,111089.7377221953,1
15609271,Surname_9271,635,Spain,Male,91,9,187421.72981738154,1,1,1,98850.06015012125,0
15609272,Surname_9272,599,France,Male,72,9,137978.9704256518,4,0,0,59528.9832867673,0
15609273,Surname_9273,703,Germany,Male,87,6,186904.74858409018,3,1,1,151188.46564931577,0
15609274,Surname_9274,663,France,Female,43,4,156132.06491848512,2,0,0,56717.005055844485,0
15609275,Surname_9275,545,Spain,Female,59,6,174363.82815543097,1,1,1,95697.55478856621,1
15609276,Surname_9276,672,Germany,Male,84,9,16163.958539431616,1,0,0,111349.61823559362,1
15609277,Surname_9277,420,France,Female,84,3,220316.36463652883,1,0,1,164156.3528247521,0
15609278,Surname_9278,597,France,Male,69,10,160982.8151494355,3,1,0,89904.45247878121,1
15609279,Surname_9279,495,France,Female,23,10,152657.70380703092,1,0,0,49329.774906634746,0
15609280,Surname_9280,455,France,Male,27,5,96810.24089094264,2,0,0,12815.238827858597,0
15609281,Surname_9281,612,France,Female,55,1,7033.85312060395,2,1,1,57891.23552783468,1
15609282,Surname_9282,645,Germany,Female,29,9,225365.43345873826,2,0,0,152599.88339889012,0
15609283,Surname_9283,419,France,Male,63,2,246416.30672647964,3,1,0,165889.92226568874,1
15609284,Surname_9284,819,Germany,Female,66,1,201946.66091751272,1,1,0,124131.0407852252,0
15609285,Surname_9285,542,France,Male,89,9,228759.79090374187,2,0,0,190182.3821590629,0
15609286,Surname_9286,417,Germany,Male,80,1,30239.360866467112,2,0,0,109214.33489620592,0
15609287,Surname_9287,843,France,Female,86,6,32168.801578145445,4,1,0,101071.76763514047,0
15609288,Surname_9288,654,France,Male,60,4,219901.55827860386,4,1,0,168239.0421768207,0
15609289,Surname_9289,401,Germany,Female,77,5,14376.480942221076,4,0,0,41729.0674028035,1
15609290,Surname_9290,719,France,Female,46,2,23300.88103773109,2,1,1,12876.49196894633,0
15609291,Surname_9291,712,Spain,Male,91,9,204211.85100376906,3,0,0,177541.37256827566,0
15609292,Surname_9292,634,Germany,Female,28,4,139243.66710433905,2,0,0,111481.19290300053,0
15609293,Surname_9293,754,Germany,Male,52,4,97931.76835586823,1,0,0,151530.4055716932,0
15609294,Surname_9294,823,France,Male,40,10,138362.1086526896,4,0,0,129495.22240601708,0
15609295,Surname_9295,683,France,Female,89,3,219686.9235575356,1,1,0,136138.6358900406,0
15609296,Surname_9296,358,France,Male,38,9,189283.07707458077,4,0,1,121594.29553911125,0
15609297,Surname_9297,600,Germany,Female,54,3,172901.8352910077,3,1,1,147788.08379492234,0
15609298,Surname_9298,780,France,Female,45,7,244221.39749926512,3,1,0,31563.483291795106,0
15609299,Surname_9299,681,France,Male,75,5,130326.69130756539,3,0,1,57675.81283320179,1
15609300,Surname_9300,647,France,Female,70,10,1581.018613523999,1,0,1,101035.58748566367,0
15609301,Surname_9301,784,France,Male,45,1,107258.21931012752,3,0,1,146127.46623339504,1
15609302,Surname_9302,533,France,Male,59,1,24142.98552946634,3,0,1,68614.62708994432,0
15609303,Surname_9303,528,France,Male,90,1,29113.445968138003,4,1,0,163371.6241870721,1
15609304,Surname_9304,547,France,Male,78,5,63725.22801020789,1,0,1,22414.435747234078,0
15609305,Surname_9305,477,France,Female,50,0,95341.8001995448,2,1,1,160271.14024106602,0
15609306,Surname_9306,369,France,Male,72,2,120399.89572526742,3,1,0,142821.2553774477,0
15609307,Surname_9307,821,Germany,Male,54,0,42455.016398705025,2,0,0,22399.790686815286,0
15609308,Surname_9308,760,France,Male,64,3,77930.0947992439,2,0,0,16010.725317049546,0
15609309,Surname_9309,771,France,Female,53,0,69134.85582331411,2,1,0,169582.08020453548,0
15609310,Surname_9310,677,France,Female,45,8,91311.86296905272,2,1,1,37510.886236529965,0
15609311,Surname_9311,414,France,Male,27,10,26997.638678043306,3,1,1,58127.66673061362,0
15609312,Surname_9312,531,France,Female,40,10,99335.23913369219,3,1,1,180295.27315617833,1
15609313,Surname_9313,590,Spain,Female,22,5,138587.62181559452,3,1,1,75146.41565309704,0
15609314,Surname_9314,718,Spain,Male,23,7,24237.030777110645,1,0,1,110782.62972785145,0
15609315,Surname_9315,373,France,Male,59,1,130192.55704783389,1,1,1,15893.059612598128,0
15609316,Surname_9316,733,Spain,Female,64,5,188978.21435114706,2,1,0,118112.31645033284,0
15609317,Surname_9317,780,France,Female,45,3,2059.9221276387802,4,1,1,145569.7791050267,0
15609318,Surname_9318,804,France,Female,30,6,11882.054731377157,1,0,0,117370.51435457061,1
15609319,Surname_9319,432,Spain,Male,42,7,116618.57258141963,2,1,1,163649.27162641025,0
15609320,Surname_9320,819,Spain,Female,24,5,218194.38880134502,2,0,0,157545.42252961858,0
15609321,Surname_9321,668,Spain,Female,83,0,249447.17819467967,3,1,0,101030.86082331742,0
15609322,Surname_9322,534,France,Female,75,7,23348.454333078473,3,0,0,132570.28469409753,1
15609323,Surname_9323,788,France,Female,83,10,4585.489739046989,1,0,1,62561.052248964654,0
15609324,Surname_9324,665,Germany,Male,53,0,57192.48052468764,3,0,1,78138.43176006465,1
15609325,Surname_9325,448,Germany,Male,19,8,116867.56029389895,1,1,1,128158.05512298371,1
15609326,Surname_9326,411,France,Male,55,1,142948.9779388561,3,1,1,135478.5185886624,0
15609327,Surname_9327,635,Spain,Female,91,10,243371.22795520336,4,0,1,26217.858874670466,0
15609328,Surname_9328,826,Germany,Male,31,9,222115.92300538043,3,0,0,165655.44362580703,0
15609329,Surname_9329,371,France,Female,44,5,140524.67432230755,1,1,1,131062.92562194601,0
15609330,Surname_9330,808,Germany,Female,32,7,90428.46085749331,2,0,0,72196.88082449044,0
15609331,Surname_9331,561,Germany,Male,29,4,80324.2796494053,1,0,0,53008.507796514656,1
15609332,Surname_9332,475,France,Female,60,1,143156.16804849743,3,0,1,124586.03929229602,0
15609333,Surname_9333,762,Spain,Female,74,4,180338.21031213272,2,0,1,142218.78446044622,0
15609334,Surname_9334,848,France,Female,65,0,120416.45585319663,3,0,0,186397.07982105197,1
15609335,Surname_9335,774,France,Male,78,7,76099.69492263999,3,0,1,45148.370541334574,1
15609336,Surname_9336,391,Spain,Male,61,7,153291.33948490288,3,0,0,105554.52542078514,0
15609337,Surname_9337,447,Spain,Male,69,1,139485.4954158964,2,1,0,191484.13756073377,0
15609338,Surname_9338,798,Spain,Male,79,5,106842.08549350177,3,0,1,182811.16554228755,0
15609339,Surname_9339,380,Spain,Male,19,10,187088.94706134003,4,0,0,100799.93703537437,0
15609340,Surname_9340,507,Germany,Male,88,7,70555.28473232553,1,0,1,114887.50146157213,0
15609341,Surname_9341,461,Spain,Male,48,9,121231.25039236926,4,1,1,184135.3224339645,0
15609342,Surname_9342,751,France,Male,90,7,235084.88143434466,4,1,0,16103.673638876095,0
15609343,Surname_9343,596,Spain,Male,89,6,180707.1718419057,1,0,1,195478.22322310193,0
15609344,Surname_9344,471,Germany,Male,50,2,96992.97318073813,1,0,0,195628.88146815702,0
15609345,Surname_9345,622,France,Female,22,10,136544.43317168826,2,1,1,189429.42790275687,0
15609346,Surname_9346,643,Germany,Male,75,3,101370.4742947781,4,0,0,193445.89312801766,0
15609347,Surname_9347,747,Germany,Female,28,0,28137.00419529458,4,1,1,67773.00956659528,1
15609348,Surname_9348,820,Germany,Female,40,8,83734.30028552042,1,0,1,17042.930656694414,1
15609349,Surname_9349,822,France,Male,62,9,215110.78375842338,3,0,0,64025.70328990857,0
15609350,Surname_9350,556,Spain,Male,44,9,115300.4989440431,4,1,1,75676.25007538244,1
15609351,Surname_9351,459,France,Female,73,1,146159.37512123887,2,1,1,76968.3083741471,0
15609352,Surname_9352,789,France,Male,76,9,45361.689835754834,3,1,0,139287.1815004038,0
15609353,Surname_9353,627,Spain,Male,57,6,89057.83140618415,4,0,1,174087.25223041925,1
15609354,Surname_9354,800,Germany,Female,35,7,232301.24622358006,3,0,1,52177.48451372451,0
15609355,Surname_9355,405,France,Male,68,3,78561.37384827464,4,0,0,94983.72648933645,0
15609356,Surname_9356,724,France,Male,78,10,62640.26625762201,3,0,1,81917.13921750907,0
15609357,Surname_9357,752,Germany,Female,40,10,13974.954220957265,4,0,1,155274.40470155215,0
15609358,Surname_9358,406,Spain,Female,53,9,24307.7045869641,1,0,1,70400.10235131327,0
15609359,Surname_9359,777,Spain,Female,55,0,146197.33452147647,1,0,1,20681.039180159096,1
15609360,Surname_9360,831,Germany,Male,89,4,165008.19969564007,2,1,1,73422.69790394804,1
15609361,Surname_9361,640,France,Female,73,9,160395.11993192352,4,0,1,77254.50926237044,0
15609362,Surname_9362,463,France,Male,56,9,134957.3307170907,2,1,1,166253.4174592329,0
15609363,Surname_9363,730,France,Male,86,5,122742.82440738252,1,0,0,114099.91784597377,0
15609364,Surname_9364,734,France,Male,45,6,18035.229402909692,4,1,1,109467.85075909365,0
15609365,Surname_9365,657,France,Female,38,0,210173.83282254328,1,1,0,123777.49494231856,1
15609366,Surname_9366,690,France,Male,79,3,128270.18971829365,3,0,0,116676.24053451502,1
15609367,Surname_9367,826,Germany,Male,40,4,32978.66732928914,1,0,1,139513.51298683306,0
15609368,Surname_9368,547,France,Female,38,4,33962.36393456803,3,0,0,181740.2487281553,0
15609369,Surname_9369,770,Germany,Female,33,6,128239.13042465487,1,0,0,176506.94753067405,0
15609370,Surname_9370,670,Spain,Male,79,3,61144.150121430845,3,0,0,104110.64398047647,0
15609371,Surname_9371,528,Germany,Female,82,9,230491.24501593853,1,1,1,170889.1163846298,0
15609372,Surname_9372,734,Spain,Male,22,6,124737.23275815326,1,0,0,173975.4263030924,0
15609373,Surname_9373,568,Spain,Male,63,7,244604.63051388165,4,0,0,160014.3408402046,0
15609374,Surname_9374,626,France,Male,81,1,183539.675464871,4,1,1,17990.296822146283,1
15609375,Surname_9375,786,France,Female,58,0,202674.72239430613,4,0,0,135790.09184928625,0
15609376,Surname_9376,365,France,Female,61,9,97219.69054195828,2,1,0,69510.55141906478,1
15609377,Surname_9377,841,France,Male,32,9,33505.194907511446,2,1,0,175923.23669008262,1
15609378,Surname_9378,728,Germany,Male,85,0,172424.08270610418,3,0,0,63952.81072651605,0
15609379,Surname_9379,410,Spain,Male,68,0,101767.8002142609,2,1,0,184538.929300408,0
15609380,Surname_9380,403,Spain,Male,71,8,237220.46218665552,2,0,1,126872.9556524472,0
15609381,Surname_9381,517,France,Female,85,3,48408.060552560804,1,1,1,132560.53445422725,0
15609382,Surname_9382,375,Spain,Female,59,8,156625.86209438712,3,1,1,178669.8531451679,0
15609383,Surname_9383,685,France,Female,63,6,216515.29541591057,2,1,1,197226.57167890584,0
15609384,Surname_9384,825,Spain,Female,42,6,100707.26236181201,4,0,0,68711.53744655181,1
15609385,Surname_9385,414,France,Female,84,1,238416.90482253858,4,0,1,26883.54994192348,0
15609386,Surname_9386,449,France,Male,52,1,19154.145803983974,2,0,1,147435.86060289302,1
15609387,Surname_9387,423,France,Female,90,4,146731.43723593082,1,1,1,23333.96731582565,0
15609388,Surname_9388,541,Spain,Male,39,9,194346.68009325102,4,1,1,111434.65352263965,0
15609389,Surname_9389,520,France,Male,26,0,50451.72872578052,4,1,0,75598.02552414393,0
15609390,Surname_9390,622,France,Female,41,6,14464.363031752553,1,0,1,84098.12752497625,1
15609391,Surname_9391,726,Spain,Female,40,10,19974.40297368841,4,1,1,54742.051333355936,0
15609392,Surname_9392,536,Spain,Male,78,6,79807.30992685423,1,0,1,142874.4758972272,0
15609393,Surname_9393,372,France,Male,54,10,55792.925780881495,3,1,0,118661.55280535421,0
15609394,Surname_9394,740,Germany,Male,62,7,55972.538815714484,1,1,1,190964.3254129774,1
15609395,Surname_9395,777,France,Female,32,6,114630.24246251305,3,1,0,77552.26664830845,0
15609396,Surname_9396,530,France,Female,74,7,21233.44481259057,1,1,1,84915.84057839078,0
15609397,Surname_9397,676,France,Female,31,2,248875.15733470675,2,1,1,41351.78879155213,1
15609398,Surname_9398,457,France,Female,69,2,173951.9071562164,4,0,0,126215.86129508965,1
15609399,Surname_9399,684,Germany,Male,53,7,7573.339296651133,3,1,0,28040.95624386623,1
15609400,Surname_9400,511,Germany,Female,44,8,172976.0426044549,4,1,1,193951.69838894042,1
15609401,Surname_9401,651,France,Male,34,9,197956.94563855068,1,1,1,182912.92370378828,1
15609402,Surname_9402,842,Germany,Female,58,3,47690.56024114013,1,1,1,142940.972191661,1
15609403,Surname_9403,801,Germany,Female,21,7,210069.19964067763,4,1,0,70284.75405364519,0
15609404,Surname_9404,555,France,Female,20,0,152941.2524868524,2,0,0,77668.66868974901,0
15609405,Surname_9405,427,France,Male,36,1,205213.9328435117,2,0,0,26554.06848080788,0
15609406,Surname_9406,365,Germany,Male,58,9,179173.41581495118,4,0,0,56935.19206221929,0
15609407,Surname_9407,676,Spain,Female,57,9,176157.1536788816,2,1,0,77074.08286715117,0
15609408,Surname_9408,445,Germany,Male,75,9,39560.26068659194,1,0,0,95106.32521105483,0
15609409,Surname_9409,496,Germany,Male,56,8,78949.22279695337,4,1,1,98211.43107155868,0
15609410,Surname_9410,351,France,Female,24,1,130811.3516195607,4,1,1,178170.24933134063,0
15609411,Surname_9411,359,Germany,Female,53,1,28136.65157010492,4,1,1,95465.67543508606,0
15609412,Surname_9412,783,France,Male,37,7,119623.26165723072,4,0,0,191910.99936752062,0
15609413,Surname_9413,474,Spain,Female,46,4,111330.03958497783,2,1,1,25924.255804986322,0
15609414,Surname_9414,430,Germany,Male,85,4,57980.832106328126,2,0,1,50085.642430239466,1
15609415,Surname_9415,834,France,Male,83,10,49929.44794225399,3,0,0,83717.44187040681,1
15609416,Surname_9416,489,France,Female,64,5,61843.53798060771,3,1,1,178749.46331944116,0
15609417,Surname_9417,675,Spain,Male,40,7,151276.69056759807,3,1,0,33220.33154813827,0
15609418,Surname_9418,499,France,Female,23,7,103738.09289066454,1,1,0,77462.15156886565,0
15609419,Surname_9419,637,Germany,Male,35,8,103489.77336731099,3,1,1,31312.85169559092,0
15609420,Surname_9420,710,Germany,Male,70,9,45433.30273952917,4,0,1,157059.16713912593,0
15609421,Surname_9421,689,Spain,Male,39,10,196841.5227040321,1,0,1,63668.87485237469,0
15609422,Surname_9422,478,France,Male,85,2,175094.84715115954,2,1,1,92532.42275212269,0
15609423,Surname_9423,787,Germany,Male,52,8,107268.76566968526,1,0,0,165312.1357314653,0
15609424,Surname_9424,588,Spain,Male,26,10,35550.47981059545,1,1,0,41890.1179115546,0
15609425,Surname_9425,407,Spain,Female,48,2,178675.21763249338,4,0,0,189961.05102950925,0
15609426,Surname_9426,547,Germany,Male,60,0,224711.08551326534,2,0,1,84846.73266369279,0
15609427,Surname_9427,560,Spain,Male,34,10,44565.48209826991,3,0,1,72776.32551897582,1
15609428,Surname_9428,751,Germany,Male,68,4,150665.106670869,3,0,0,46243.843413518654,0
15609429,Surname_9429,739,France,Female,83,6,106077.20052604089,3,0,0,98827.41475357312,0
15609430,Surname_9430,394,Germany,Male,41,2,21912.589877296024,2,1,1,196332.3581590114,0
15609431,Surname_9431,446,France,Male,32,8,181456.75233408046,1,0,1,103287.20275558697,0
15609432,Surname_9432,628,France,Male,45,0,17786.80426452631,4,1,1,95905.76060472443,0
15609433,Surname_9433,372,France,Female,20,5,175557.87235763643,2,0,1,11449.184714754709,0
15609434,Surname_9434,759,Spain,Female,46,5,70288.22356642455,4,0,0,64657.62022164868,0
15609435,Surname_9435,810,Spain,Female,69,7,141414.938149009,2,1,0,53302.65263136233,0
15609436,Surname_9436,740,Germany,Male,71,2,40113.46051603992,2,1,0,17405.433547644483,1
15609437,Surname_9437,684,France,Male,75,4,92724.21746583792,2,0,1,94746.06275940241,0
15609438,Surname_9438,393,France,Male,62,10,26022.372099558434,1,1,0,35765.72840210397,0
15609439,Surname_9439,376,France,Female,67,9,116825.9052851174,4,1,0,105566.0070228481,1
15609440,Surname_9440,631,Germany,Male,39,10,53322.675593985376,3,0,1,96382.3820476531,0
15609441,Surname_9441,446,France,Female,69,4,46982.619605963504,4,1,1,52315.590125107505,0
15609442,Surname_9442,812,France,Female,70,7,26788.104582546574,3,0,1,161684.89726526043,0
15609443,Surname_9443,385,France,Male,48,6,191358.50224579222,4,0,1,186094.5203900858,0
15609444,Surname_9444,458,Spain,Male,88,2,159879.9693256574,2,1,1,35471.332465716434,0
15609445,Surname_9445,404,Spain,Female,65,6,39225.99192236853,1,1,0,28500.706191478017,0
15609446,Surname_9446,541,Germany,Male,48,9,118107.34692962235,2,0,1,75511.47127887161,0
15609447,Surname_9447,568,France,Female,21,7,165221.15386043183,1,1,0,125983.68249367985,0
15609448,Surname_9448,534,France,Female,52,4,219517.17130853943,2,0,0,130077.46550099805,0
15609449,Surname_9449,418,France,Male,84,10,14893.038609016001,3,0,1,128742.92391571657,0
15609450,Surname_9450,666,France,Male,81,4,90588.73417003447,3,1,1,119385.49213681454,0
15609451,Surname_9451,479,France,Male,26,10,153988.3112509697,2,0,1,83298.56827679888,0
15609452,Surname_9452,404,France,Male,63,0,3904.3600899115736,4,0,0,158580.34178510384,0
15609453,Surname_9453,727,France,Male,73,7,60881.60917969881,3,0,0,191111.05278593386,1
15609454,Surname_9454,446,France,Male,73,5,186225.13374144956,2,0,1,122028.91178757462,0
15609455,Surname_9455,685,France,Male,43,5,88934.1413145657,1,0,0,51691.33779868099,0
15609456,Surname_9456,436,Germany,Female,77,4,21123.684896165174,1,0,1,116737.13985447692,0
15609457,Surname_9457,643,Spain,Male,89,4,156648.8311037197,1,1,1,153552.73740911225,1
15609458,Surname_9458,468,Spain,Male,65,2,62513.19837209843,1,1,0,167640.09886229,0
15609459,Surname_9459,557,France,Male,75,2,175413.52329430042,4,1,1,146467.6849021766,0
15609460,Surname_9460,683,France,Male,80,1,225043.71793425584,4,0,0,179194.78484036028,0
15609461,Surname_9461,762,Spain,Female,75,8,131964.76847506073,4,0,1,190883.82377926586,0
15609462,Surname_9462,503,France,Male,20,7,149785.96478912642,2,1,1,103481.80207133704,1
15609463,Surname_9463,384,Spain,Female,24,10,128601.48496274625,3,0,0,112784.03251694076,0
15609464,Surname_9464,428,Germany,Female,69,2,204360.52253285047,1,0,1,74127.74337878489,0
15609465,Surname_9465,416,Spain,Female,79,4,60428.659420246055,3,1,1,135188.99423957942,0
15609466,Surname_9466,692,Spain,Female,19,9,100385.95860890248,2,0,1,123173.74710806082,0
15609467,Surname_9467,762,Germany,Female,50,4,223757.858243053,3,1,0,43955.58971799401,0
15609468,Surname_9468,383,Germany,Male,29,7,180911.5057106365,3,0,1,141927.7530289435,0
15609469,Surname_9469,446,France,Female,65,5,80021.46306800206,3,1,0,162953.7466721458,0
15609470,Surname_9470,518,France,Female,70,6,208158.06838344797,4,1,1,44398.36973200877,1
15609471,Surname_9471,518,France,Male,91,4,59706.05265223073,2,0,1,41200.66684146315,1
15609472,Surname_9472,500,France,Female,58,0,158544.8381731134,2,0,0,131425.5431771088,0
15609473,Surname_9473,420,France,Male,75,7,239114.2393510939,2,1,0,32073.15925038411,0
15609474,Surname_9474,352,France,Male,85,3,143677.744981927,3,0,0,163817.83083293246,0
15609475,Surname_9475,663,Spain,Male,40,4,199866.7531717941,4,1,1,132164.0716891003,0
15609476,Surname_9476,381,France,Male,53,0,183857.6861500686,1,1,1,16156.890838604177,0
15609477,Surname_9477,636,France,Female,38,2,216430.2577251607,4,0,1,156377.755662353,0
15609478,Surname_9478,431,France,Female,89,1,242191.0448495617,1,1,1,106880.76866402924,1
15609479,Surname_9479,392,Germany,Female,72,1,5579.139263881317,3,1,0,104269.5783629006,0
15609480,Surname_9480,740,France,Male,73,0,6967.442843917565,4,0,0,69259.73678802248,1
15609481,Surname_9481,454,Spain,Male,30,5,148605.57473418696,4,0,1,63859.775536649766,0
15609482,Surname_9482,350,Germany,Male,39,7,238561.3376507984,1,1,0,105059.14014591763,0
15609483,Surname_9483,410,Germany,Female,24,2,121420.76816158637,1,1,0,10598.158528001977,1
15609484,Surname_9484,619,France,Male,41,0,209944.89098575345,3,0,1,161071.0904542349,1
15609485,Surname_9485,529,France,Female,78,9,191976.93827974825,4,1,0,158962.05055457095,1
15609486,Surname_9486,573,Spain,Female,22,1,124563.06849645668,4,0,0,149756.05062447305,1
15609487,Surname_9487,355,France,Male,67,2,128293.08191805483,4,1,0,124477.74362804349,0
15609488,Surname_9488,452,France,Male,79,5,109008.35314937068,2,1,1,66159.88740899367,1
15609489,Surname_9489,359,France,Male,72,2,63049.68125715377,1,0,0,135016.76345315238,0
15609490,Surname_9490,420,Spain,Male,43,8,214678.06711259068,4,1,1,34538.077276974735,0
15609491,Surname_9491,439,France,Male,27,0,52392.53443396055,2,1,1,60045.30059653499,0
15609492,Surname_9492,575,Spain,Female,28,6,226730.13750438995,4,0,1,18587.269962382903,0
15609493,Surname_9493,507,France,Female,57,9,89931.90240212601,1,1,0,173300.12690603855,1
15609494,Surname_9494,577,Germany,Male,28,7,6624.326621032711,4,1,0,167386.8163709355,0
15609495,Surname_9495,754,Germany,Male,21,8,42094.506854196494,4,0,0,95661.73164088003,0
15609496,Surname_9496,475,France,Male,19,7,221956.191083729,3,1,0,93144.30177722285,0
15609497,Surname_9497,793,France,Female,56,4,32111.135546185888,3,0,0,185938.1310803424,0
15609498,Surname_9498,558,France,Female,40,0,184693.41766998923,4,1,0,138278.7536223855,0
15609499,Surname_9499,446,France,Female,62,0,45703.427219034784,2,1,0,144768.73162079247,0
15609500,Surname_9500,423,Spain,Female,91,7,124733.22409165322,2,1,0,78258.10427186274,0
15609501,Surname_9501,464,France,Male,59,6,51301.752679684956,2,0,0,65411.06129758239,0
15609502,Surname_9502,540,Germany,Female,59,4,83291.35944209323,4,1,0,31730.703844238622,0
15609503,Surname_9503,844,France,Female,46,9,31205.556100299655,2,1,0,23779.07043755104,0
15609504,Surname_9504,519,France,Male,33,2,139000.56903058128,3,1,1,182049.16729346462,0
15609505,Surname_9505,656,Germany,Male,84,8,91456.30251288164,4,1,0,182207.73876274025,0
15609506,Surname_9506,797,Germany,Female,77,3,91371.05021889522,3,1,0,53133.522050975174,0
15609507,Surname_9507,553,France,Male,21,5,9643.541206538765,3,1,1,17101.493619776134,0
15609508,Surname_9508,405,Germany,Male,33,10,34032.097284733,2,0,1,75825.2746856872,0
15609509,Surname_9509,557,France,Male,58,3,176882.62140639502,3,0,0,190859.53850567967,0
15609510,Surname_9510,390,Spain,Female,23,8,73080.06991211604,3,1,0,67960.81803499497,0
15609511,Surname_9511,381,France,Female,59,3,110517.28772290045,1,0,1,174395.29363762395,0
15609512,Surname_9512,364,France,Male,74,7,190766.96533747215,1,0,0,165109.37118559066,0
